Arduino to MATLAB PPM Reader; by Gabriel Staples; 3 April 2014
209.0000,129774.0000,11003.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210.0000,130558.0000,11004.0000,22554.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211.0000,131357.0000,11007.0000,22553.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212.0000,132121.0000,11003.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213.0000,132914.0000,11003.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214.0000,133775.0000,11003.0000,22554.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215.0000,134578.0000,11002.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216.0000,135325.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217.0000,136044.0000,11003.0000,22552.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218.0000,136813.0000,11004.0000,22553.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219.0000,137579.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220.0000,138342.0000,11004.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221.0000,139101.0000,11004.0000,22550.0000,44.0000,4.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222.0000,139833.0000,11004.0000,22555.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223.0000,140592.0000,11004.0000,22550.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224.0000,141335.0000,11003.0000,22549.0000,44.0000,6.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225.0000,142055.0000,11004.0000,22550.0000,44.0000,4.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226.0000,142807.0000,11003.0000,22552.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227.0000,143575.0000,11004.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228.0000,144365.0000,11003.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229.0000,145137.0000,11004.0000,22547.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230.0000,145945.0000,11004.0000,22552.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231.0000,146810.0000,11004.0000,22552.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232.0000,147595.0000,11002.0000,22552.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0000,148335.0000,11002.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0000,149069.0000,11003.0000,22549.0000,44.0000,5.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0000,149816.0000,11004.0000,22554.0000,44.0000,7.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0000,150538.0000,11004.0000,22551.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0000,151251.0000,11003.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0000,151964.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0000,152690.0000,11003.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0000,153453.0000,11003.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0000,154226.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242.0000,154992.0000,11004.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243.0000,155774.0000,11004.0000,22551.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244.0000,156504.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245.0000,157250.0000,11004.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246.0000,158071.0000,11004.0000,22551.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247.0000,158845.0000,11004.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248.0000,159711.0000,11004.0000,22552.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249.0000,160454.0000,11003.0000,22551.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250.0000,161183.0000,11003.0000,22547.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251.0000,162312.0000,11005.0000,22552.0000,44.0000,11.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252.0000,163496.0000,11005.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253.0000,164354.0000,11003.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254.0000,165107.0000,11003.0000,22550.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255.0000,165956.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256.0000,166879.0000,11003.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257.0000,167809.0000,11004.0000,22550.0000,44.0000,5.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258.0000,168769.0000,11003.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259.0000,169551.0000,11000.0000,22550.0000,44.0000,10.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260.0000,170466.0000,11004.0000,22556.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
261.0000,171330.0000,11004.0000,22551.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262.0000,172091.0000,11004.0000,22551.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
263.0000,172880.0000,11005.0000,22552.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264.0000,173648.0000,11004.0000,22552.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
265.0000,174495.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266.0000,175422.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267.0000,176197.0000,11004.0000,22550.0000,44.0000,4.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
268.0000,177160.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269.0000,177986.0000,11005.0000,22552.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270.0000,178822.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271.0000,179567.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
272.0000,180330.0000,11003.0000,22556.0000,44.0000,10.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
273.0000,181140.0000,11004.0000,22555.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274.0000,181997.0000,11004.0000,22552.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
275.0000,182768.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
276.0000,183532.0000,11005.0000,22552.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
277.0000,184349.0000,11003.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
278.0000,185136.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
279.0000,186081.0000,11004.0000,22550.0000,44.0000,10.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
280.0000,186902.0000,11003.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
281.0000,188061.0000,11003.0000,22555.0000,44.0000,6.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
282.0000,188969.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
283.0000,189979.0000,11003.0000,22549.0000,44.0000,7.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
284.0000,190885.0000,11003.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
285.0000,191731.0000,11004.0000,22549.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
286.0000,192661.0000,11003.0000,22549.0000,44.0000,5.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
287.0000,193563.0000,11004.0000,22552.0000,44.0000,5.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
288.0000,194313.0000,11004.0000,22551.0000,44.0000,12.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
289.0000,194929.0000,11004.0000,22553.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
290.0000,195601.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
291.0000,196221.0000,11004.0000,22553.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
292.0000,196796.0000,11003.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
293.0000,197364.0000,11004.0000,22551.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
294.0000,197952.0000,11003.0000,22549.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
295.0000,198536.0000,11003.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
296.0000,199102.0000,11003.0000,22547.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
297.0000,199717.0000,11004.0000,22550.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
298.0000,200356.0000,11004.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
299.0000,200969.0000,11004.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
300.0000,201692.0000,11004.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
301.0000,202542.0000,11004.0000,22550.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
302.0000,203401.0000,11004.0000,22551.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
303.0000,204194.0000,11004.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
304.0000,204904.0000,11004.0000,22549.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
305.0000,205575.0000,11004.0000,22553.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
306.0000,206372.0000,11004.0000,22549.0000,44.0000,5.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307.0000,207136.0000,11004.0000,22551.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
308.0000,207811.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
309.0000,208432.0000,11004.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
310.0000,209030.0000,11004.0000,22556.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
311.0000,209611.0000,11006.0000,22553.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
312.0000,210169.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
313.0000,210729.0000,11004.0000,22550.0000,44.0000,10.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314.0000,211292.0000,11004.0000,22551.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
315.0000,211877.0000,11003.0000,22551.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
